"Provincia";"CdMun";"Municipio";"Extensión superficial. 2015";"Altitud sobre el nivel del mar. 2015";"Número de núcleos que componen el municipio. 2014";"Perímetro. 2015";"Coordenadas del núcleo principal. 2015";"Población total. 2014";"Población. Hombres. 2014";"Población. Mujeres. 2014";"Población en núcleos. 2014";"Población en diseminados. 2014";"Porcentaje de población menor de 20 años. 2016";"Porcentaje de población mayor de 65 años. 2014";"Incremento relativo de la población en diez años. 2014";"Número de extranjeros. 2014";"Principal procedencia de los extranjeros residentes. 2014";"Porcentaje que representa respecto total de extranjeros. 2014";"Emigraciones. 2013";"Inmigraciones. 2013";"Nacidos vivos por residencia materna. 2013";"Defunciones por lugar de residencia. 2013";"Matrimonios de distinto sexo por lugar donde fijan la residencia. 2013";"Centros de educación de adultos. 2012";"Bibliotecas públicas. 2012";"Centros de salud. 2012";"Consultorios. 2012";"Viviendas familiares principales. 2011";"Viviendas destinadas a alquiler. 2012";"Viviendas destinadas a la venta. 2012";"Viviendas rehabilitadas. 2012";"Transacciones inmobiliarias. 2013";"Número de pantallas de cine. 2014";"Centros en los que se imparte Educación Infantil. 2012";"Centros en los que se imparte Educación Primaria. 2012";"Centros en los que se imparte Enseñanza Secundaria Obligatoria. 2012";"Centros en los que se imparte Bachillerato. 2012";"Centros  en los que se imparten Ciclos Formativos de Grado Medio. 2012";"Centros  en los que se imparten Ciclos Formativos de Grado Superior. 2012";"Superficie dedicada a cultivos herbáceos. 2013";"Principal cultivo herbáceo de regadío. 2013";"Principal cultivo herbáceo de regadío: Has. 2013";"Principal cultivo herbáceo de secano. 2013";"Principal cultivo herbáceo de secano: Has. 2013";"Superficie dedicada a cultivos leñosos. 2013";"Principal cultivo leñoso de regadío. 2013";"Principal cultivo leñoso de regadío: Has. 2013";"Principal cultivo leñoso de secano. 2013";"Principal cultivo leñoso de secano: Has. 2013";"Sin empleo conocido. 2013";"Hasta 5 asalariados. 2013";"Entre 6 y 19 asalariados. 2013";"De 20 y más asalariados. 2013";"Total establecimientos. 2013";"Vehículos turismos. 2013";"Autorizaciones de transporte: taxis. 2013";"Autorizaciones de transporte: mercancías. 2013";"Autorizaciones de transporte: viajeros. 2013";"Vehiculos matriculados. 2014";"Vehiculos turismos matriculados. 2014";"Hoteles. 2013";"Hostales y pensiones. 2013";"Plazas en hoteles. 2013";"Plazas en hostales y pensiones. 2013";"Actividad 1. 2013";"Actividad 2. 2013";"Actividad 3. 2013";"Actividad 4. 2013";"Actividad 5. 2013";"Inversiones realizadas en nuevas industrias. 2012";"Oficinas bancarias. 2013";"Consumo de energía eléctrica (Endesa). 2013";"Consumo de energía eléctrica residencial (Endesa). 2013";"Líneas telefónicas. 2013";"Líneas ADSL en servicio. 2013";"Paro registrado. Mujeres. 2013";"Paro registrado. Hombres. 2013";"Paro registrado. Extranjeros. 2013";"Contratos registrados. Mujeres. 2013";"Contratos registrados. Hombres. 2013";"Contratos registrados. Indefinidos. 2013";"Contratos registrados.Temporales. 2013";"Contratos registrados. Extranjeros. 2013";"Trabajadores eventuales agrarios subsidiados. Mujeres. 2013";"Trabajadores eventuales agrarios subsidiados. Hombres. 2013";"Presupuesto liquidado de ingresos. 2013";"Presupuesto liquidado de gastos. 2013";"Ingresos por habitante. 2013";"Gastos por habitante. 2013";"IBI de naturaleza urbana. Número de recibos. 2013";"IBI de naturaleza rústica. Número titulares catastrales. 2014";"Número de parcelas catastrales: Solares. 2013";"Número de parcelas catastrales: Parcelas edificadas. 2013";"Número de declaraciones. 2012";"Rentas del trabajo. 2012";"Rentas netas de actividades económicas en estimación directa. 2012";"Rentas netas de actividades económicas en estimación objetiva. 2012";"Otro tipo de rentas. 2012";"Renta neta media declarada. 2012";"Situaciones de alta en actividades empresariales. 2013";"Situaciones de alta en actividades profesionales. 2013";"Situaciones de alta en actividades artísticas. 2013"
"Huelva";"21025";"Cortegana ";173,1;673;6;101672,14;"37.911242,-6.82147";5025;2541;2484;4927;98;17,39;19,5;0,74;141;"Rumanía";36,17;125;295;36;54;15;1;1;1;1;1735;16;0;21;23;0;3;2;1;1;1;0;19;"Alfalfa ";2;"Cereales de invierno para forrajes";3;467;"Peral";2;"Olivar aceituna de aceite ";271;187;91;19;8;305;2089;6;33;6;50;46;2;3;104;80;"Sección G: 105 establecimientos";"Sección I: 38 establecimientos";"Sección F: 30 establecimientos";"Sección M: 24 establecimientos";"Sección C: 19 establecimientos";0;5;12553;6696;1635;726;307;310;12;643;1252;30;1862;23;69;34;508641,9;446988,26;1836,25;314,34;3710;1017;278;2545;1840;19010037,79;1078922,26;1088551,69;743723,27;11913,71;434;45;0
"Huelva";"21026";"Cortelazor ";39,9;622;1;29634,5;"37.935489,-6.62496";289;146;143;281;8;13,15;26,3;-3,99;0;"-";"-";7;6;0;3;1;0;1;0;1;139;0;0;0;6;0;0;0;0;0;0;0;6;"Pimiento ";1;"-";0;47;"Manzano";1;"Olivar aceituna de aceite ";36;"-";"-";"-";"-";"-";125;1;1;1;3;3;0;0;0;0;"Sección I: 7 establecimientos";"Sección G: 6 establecimientos";"Sección F: 5 establecimientos";"Sección C: 1 establecimientos";"Sección N: 1 establecimientos";0;0;726;402;126;52;20;22;1;51;125;1;175;5;3;5;282312,27;285434,36;5429,08;200,73;488;353;87;375;115;811467,11;51301,47;"se";"se";8181,55;35;1;0
"Huelva";"21027";"Cumbres de Enmedio ";13,6;590;1;16370,35;"38.072936,-6.69335";48;29;19;47;1;2,08;29,17;0;0;"-";"-";3;0;1;1;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;5;"Patata tardía";2;"-";0;43;"-";0;"Olivar aceituna de aceite ";43;2;1;1;0;4;32;0;0;0;1;1;0;0;0;0;"Sección I: 2 establecimientos";"Sección F: 1 establecimientos";"Sección Q: 1 establecimientos";"Sección B: 0 establecimientos";"Sección C: 0 establecimientos";0;0;127;48;14;0;3;5;0;16;27;0;42;0;1;2;493696,84;426777,19;1129,74;300,12;121;88;28;94;7;"se";0;"se";"se";4081,06;2;0;0
"Huelva";"21028";"Cumbres de San Bartolomé ";144,6;579;1;66867,07;"38.077576,-6.74227";426;212;214;416;10;10,09;33,8;-18,55;1;"se";"se";11;3;2;9;1;0;0;0;1;203;0;0;2;3;0;0;1;1;0;0;0;30;"Patata media estación";2;"Trigo ";16;161;"-";0;"Olivar aceituna de aceite ";161;18;2;1;0;21;192;1;0;1;8;4;0;0;0;0;"Sección G: 4 establecimientos";"Sección F: 3 establecimientos";"Sección C: 2 establecimientos";"Sección I: 2 establecimientos";"Sección N: 2 establecimientos";0;1;763;409;212;67;25;17;0;40;105;1;144;0;5;23;2249681,25;1307181,54;1191,57;919,26;552;245;49;507;125;1131381,53;"se";"se";"se";10304,81;19;1;0
"Huelva";"21029";"Cumbres Mayores ";121,6;686;1;59788,57;"38.061470,-6.64506";1872;938;934;1840;32;16,93;22,54;-6,45;13;"Nicaragua";38,46;44;48;13;27;2;0;1;1;0;711;0;0;35;2;0;1;1;1;0;0;0;6;"Patata tardía";2;"-";0;545;"Olivar aceituna de aceite ";5;"Olivar aceituna de aceite ";539;76;60;10;2;148;842;2;41;2;7;4;0;0;0;0;"Sección G: 54 establecimientos";"Sección C: 37 establecimientos";"Sección I: 13 establecimientos";"Sección F: 11 establecimientos";"Sección M: 8 establecimientos";0;2;6944;2403;808;325;141;121;2;523;393;10;906;12;29;14;2253521,35;1664651,74;1095,54;1170,64;1598;736;100;1420;761;6577411,22;460947,31;366309,01;307397,16;10134,12;230;12;0
"Huelva";"21031";"Encinasola ";177,8;428;1;73745,28;"38.133518,-6.86792";1304;677;627;1302;2;12,5;29,98;-22,06;22;"Portugal";50;30;4;7;30;1;0;1;0;1;627;0;0;7;7;0;2;1;1;0;0;0;46;"Trébol ";6;"Trébol ";33;1025;"-";0;"Olivar aceituna de aceite ";1025;47;26;6;0;79;571;3;9;6;12;9;1;0;41;0;"Sección G: 31 establecimientos";"Sección I: 11 establecimientos";"Sección F: 8 establecimientos";"Sección C: 6 establecimientos";"Sección H: 5 establecimientos";0;2;2335;1344;523;163;65;74;3;292;517;7;802;25;38;38;2234671,18;2091215,89;1240,11;1470,62;1569;779;56;1500;461;3524958,47;307527,47;413101,68;233546,57;9716,13;133;6;1
"Huelva";"21032";"Escacena del Campo ";135,4;170;3;84108,35;"37.407793,-6.38945";2082;1024;1058;2070;12;18,35;19,07;-3,7;32;"Rumanía";46,88;49;42;28;23;8;0;1;0;1;715;0;0;10;2;0;2;1;1;0;0;0;4928;"Girasol ";196;"Girasol ";2209;289;"Olivar aceituna de aceite ";51;"Olivar aceituna de aceite ";122;80;27;5;5;117;1006;1;19;1;20;16;0;0;0;0;"Sección G: 46 establecimientos";"Sección C: 14 establecimientos";"Sección F: 10 establecimientos";"Sección I: 10 establecimientos";"Sección S: 10 establecimientos";0;2;6455;3033;579;251;67;109;2;499;494;15;978;30;113;41;774570,37;684500,46;1620,44;481,36;1433;788;222;1107;859;6443576,94;313504,1;531871,19;446010,19;9004,61;195;5;1
"Huelva";"21033";"Fuenteheridos ";10,9;704;1;14817,4;"37.903329,-6.66163";625;326;299;607;18;18,88;17,28;-4,43;47;"Rumanía";51,06;23;22;5;11;4;0;0;0;1;223;0;0;3;12;0;1;1;1;0;0;0;9;"Patata media estación";2;"Ajo ";1;333;"Peral";8;"Azufaifo, guayabo, Kaki, frambueso, grosellero, moral y otros ";263;36;17;1;1;55;319;1;2;1;5;5;0;2;0;24;"Sección I: 18 establecimientos";"Sección G: 10 establecimientos";"Sección F: 8 establecimientos";"Sección L: 4 establecimientos";"Sección K: 3 establecimientos";0;1;2270;1361;342;142;55;66;13;136;193;2;327;10;17;5;1721842,19;1308111,56;1112,3;919,91;741;415;82;521;222;2069039,42;147760,45;110902,58;102356,91;10946,21;93;5;0
"Huelva";"21034";"Galaroza ";22,3;547;3;28568,5;"37.926602,-6.70544";1503;740;763;1454;49;18,63;20,76;-8,96;71;"Rumanía";47,89;54;31;8;18;2;0;1;0;1;595;0;0;12;17;0;2;1;1;0;0;0;12;"Patata tardía";2;"Ajo ";1;390;"Manzano";7;"Olivar aceituna de aceite ";198;53;40;6;0;99;706;1;6;1;9;4;1;1;56;16;"Sección G: 28 establecimientos";"Sección C: 18 establecimientos";"Sección I: 16 establecimientos";"Sección F: 10 establecimientos";"Sección M: 5 establecimientos";0;2;3867;2121;577;233;120;113;11;243;417;12;648;30;16;7;10307986,48;9629579,86;830,55;6771,86;1275;652;108;1068;573;4799579,77;224708,54;126184,46;179406,12;9301,71;144;7;0
"Huelva";"21035";"Gibraleón ";328,3;26;5;117799,61;"37.376123,-6.96803";12474;6185;6289;11312;1162;20,73;14,65;12,15;647;"Rumanía";35,7;328;391;142;110;41;0;2;1;0;4717;0;0;16;62;0;6;3;1;1;1;0;3550;"Fresa y fresón ";135;"Girasol ";1247;6833;"Mandarino ";1680;"Olivar aceituna de aceite ";2157;291;176;26;15;508;5067;5;83;5;122;94;0;2;0;26;"Sección G: 167 establecimientos";"Sección F: 68 establecimientos";"Sección I: 49 establecimientos";"Sección H: 41 establecimientos";"Sección C: 31 establecimientos";0;5;35142;17400;2829;1152;751;833;60;3981;5269;152;9098;1899;65;13;532566,39;358541,01;2454,22;252,14;8047;3373;248;4161;4545;49269136,13;1847201,86;1967112,16;1455577,47;11999,79;706;53;1
"Huelva";"21036";"Granada de Río-Tinto (La) ";44,7;433;1;36994,17;"37.768744,-6.50872";214;110;104;198;16;14,95;20,56;-7,36;4;"se";"se";3;0;2;1;1;0;1;0;0;100;0;0;0;2;0;1;1;1;0;0;0;11;"Ajo ";1;"Trébol ";4;0;"-";0;"-";0;7;2;3;0;12;88;0;0;0;4;4;0;0;0;0;"Sección G: 4 establecimientos";"Sección C: 3 establecimientos";"Sección F: 2 establecimientos";"Sección M: 1 establecimientos";"Sección P: 1 establecimientos";0;0;446;265;90;33;27;29;2;53;67;0;120;25;0;1;1123703,29;885279,02;1985,34;622,56;185;140;23;164;73;523092,01;"se";"se";"se";8109,88;11;0;0
"Huelva";"21037";"Granado (El) ";97,6;135;2;74242,13;"37.520815,-7.41773";557;303;254;530;27;11,31;28,01;-10,74;21;"Portugal";47,62;9;13;1;6;;0;0;0;1;243;0;0;0;1;0;1;1;1;0;0;0;231;"Pimiento ";1;"Cereales de invierno para forrajes";200;19;"Olivar aceituna de aceite ";11;"Olivar aceituna de aceite ";6;17;10;4;0;31;307;0;0;0;3;1;0;1;0;15;"Sección G: 11 establecimientos";"Sección F: 5 establecimientos";"Sección I: 5 establecimientos";"Sección K: 2 establecimientos";"Sección N: 2 establecimientos";0;1;38293;643;178;61;18;46;2;99;128;1;226;2;12;1;1642230,74;1544194,18;1199,58;1085,93;400;204;26;374;236;1842686,68;24399,97;138581,59;75794,87;8819,76;38;0;0
"Huelva";"21038";"Higuera de la Sierra ";24,5;623;1;21555,78;"37.835876,-6.44741";1352;682;670;1345;7;19,16;20,19;0,6;19;"Rumanía";36,84;33;26;13;16;3;0;1;0;1;564;0;0;2;37;0;2;1;1;0;0;0;9;"Patata tardía";2;"-";0;318;"Peral";1;"Olivar aceituna de aceite ";307;62;12;3;2;79;651;2;22;2;7;6;0;0;0;0;"Sección G: 23 establecimientos";"Sección I: 11 establecimientos";"Sección F: 10 establecimientos";"Sección C: 9 establecimientos";"Sección M: 5 establecimientos";0;1;2605;1651;487;205;114;123;7;242;266;6;502;3;15;4;491517,23;437574,21;1649,39;307,72;1332;298;136;903;498;4042251,83;250897,75;227626,39;156551,52;9392,22;117;9;0
"Huelva";"21039";"Hinojales ";26,7;611;1;28419,79;"38.007824,-6.58881";289;140;149;289;0;11,42;33,22;-26,28;0;"-";"-";4;0;1;7;;0;1;0;1;139;0;0;6;1;0;0;0;0;0;0;0;7;"Cebolleta ";1;"Patata media estación";1;324;"Peral";2;"Olivar aceituna de aceite ";321;9;5;1;0;15;206;0;0;0;7;6;0;1;0;10;"Sección F: 4 establecimientos";"Sección I: 3 establecimientos";"Sección C: 2 establecimientos";"Sección G: 2 establecimientos";"Sección K: 1 establecimientos";0;1;593;381;60;0;17;19;0;81;46;0;127;0;23;10;3523820,11;2930650,05;902,62;2060,94;393;230;26;358;158;1084966,78;65537,23;"se";"se";8023,27;20;1;0
"Huelva";"21040";"Hinojos ";319,9;81;1;128685,84;"37.290620,-6.38063";3905;1947;1958;3877;28;18,36;18,62;6,03;200;"Rumanía";48,5;81;91;41;36;18;0;1;0;1;1463;1;0;13;7;0;2;1;1;0;0;0;1058;"Sandía ";105;"Cebada ";247;2951;"Olivar aceituna de mesa ";1037;"Olivar aceituna de mesa ";862;120;58;15;3;196;1844;2;23;2;30;22;0;1;0;18;"Sección G: 65 establecimientos";"Sección I: 29 establecimientos";"Sección M: 22 establecimientos";"Sección F: 18 establecimientos";"Sección C: 15 establecimientos";0;2;0;0;1059;434;126;176;19;1135;1908;19;3023;216;110;37;166510838,34;127273604,39;1124,31;89503,24;2788;1353;438;1820;1476;15545429,94;430388,17;777685,15;410058,97;11628,43;250;28;0
"Huelva";"21041";"Huelva ";151,3;10;1;84414,45;"37.266331,-6.94037";147212;70740;76472;147089;123;21,23;16,27;1,97;7215;"Rumanía";21,66;3935;3373;1459;1181;437;5;8;7;0;55255;31;12;217;778;17;83;40;30;17;14;12;3372;"Girasol ";61;"Girasol ";1504;295;"Naranjo ";155;"Olivar aceituna de aceite ";7;4756;3416;742;345;9259;69917;240;709;409;2524;2039;8;2;1008;47;"Sección G: 2.791 establecimientos";"Sección M: 1.312 establecimientos";"Sección F: 696 establecimientos";"Sección I: 668 establecimientos";"Sección Q: 514 establecimientos";803000;90;799195;198160;28725;10099;11030;9726;1009;19318;25241;2107;42450;4088;238;33;21375236,89;20430167,44;996,84;14367,21;107917;580;1203;9974;59954;1003159834,7;35151968,02;15148460,48;34284720,78;18142,99;11110;2122;34
"Huelva";"21042";"Isla Cristina ";49,4;2;9;40436,03;"37.199053,-7.32009";21346;10616;10730;20715;631;23,48;12,97;11,02;1954;"Marruecos";32,5;622;535;245;175;38;1;1;1;1;7280;2;0;22;330;0;17;8;3;1;1;1;311;"Fresa y fresón ";265;"Triticale ";11;1293;"Naranjo ";695;"Mandarino ";7;585;385;45;24;1039;7706;10;54;23;263;180;8;0;2303;0;"Sección G: 379 establecimientos";"Sección I: 139 establecimientos";"Sección F: 103 establecimientos";"Sección M: 80 establecimientos";"Sección L: 69 establecimientos";5100;10;72517;31960;4518;1871;1204;1247;152;6782;8256;265;14773;3923;260;52;2157516,9;1929780,93;927,96;1357,09;27368;761;649;4942;6904;70732943,25;3144575,82;3490334,54;3303758,67;11684,76;1510;130;4
"Huelva";"21043";"Jabugo ";24,9;653;4;27665,93;"37.916661,-6.72829";2315;1169;1146;2270;45;18,92;17,28;-7,73;67;"Rumanía";16,42;60;66;12;27;8;0;2;0;2;905;0;0;7;7;0;4;3;2;0;0;0;6;"Judía verde ";1;"Patata media estación";1;296;"Azufaifo, guayabo, Kaki, frambueso, grosellero, moral y otros ";8;"Olivar aceituna de aceite ";193;91;44;25;3;163;1165;1;39;1;26;22;0;0;0;0;"Sección G: 58 establecimientos";"Sección C: 36 establecimientos";"Sección I: 20 establecimientos";"Sección F: 9 establecimientos";"Sección H: 7 establecimientos";0;2;20601;3146;1029;438;190;158;7;761;1091;30;1822;42;2;1;27630220,5;25729956,31;1008,18;18094,2;1879;530;218;1209;923;9428189,78;275506,42;173076,22;242763,89;10963,74;232;13;0
"Huelva";"21044";"Lepe ";127,9;19;6;82295,18;"37.256687,-7.20375";27054;13969;13085;26406;648;23,62;10,47;23,24;4676;"Rumanía";30,3;969;977;303;145;57;1;2;1;1;8612;3;0;21;230;15;19;7;2;2;2;1;627;"Fresa y fresón ";490;"Trigo ";13;2038;"Naranjo ";1200;"Viñedo de uva para vino";8;827;615;90;26;1558;10437;11;157;59;336;235;8;11;1917;296;"Sección G: 525 establecimientos";"Sección I: 196 establecimientos";"Sección F: 182 establecimientos";"Sección M: 136 establecimientos";"Sección L: 114 establecimientos";1048758;14;95138;42187;5245;1989;1462;1436;428;10718;16837;421;27129;13864;366;73;448986,69;404660,1;1840,11;284,57;29618;2766;1915;8049;9499;92518998,44;4501225,17;4765472,46;7399218,41;11494,36;2245;216;6
"Huelva";"21045";"Linares de la Sierra ";29,2;473;1;26235,94;"37.879937,-6.62128";230;115;115;229;1;8,7;26,52;-24,09;1;"se";"se";14;0;1;3;;0;1;0;1;133;0;0;6;0;0;0;0;0;0;0;0;6;"Judía verde ";1;"-";0;52;"Manzano";3;"Olivar aceituna de aceite ";31;8;5;2;1;16;145;0;0;0;3;3;0;0;0;0;"Sección I: 4 establecimientos";"Sección G: 3 establecimientos";"Sección F: 2 establecimientos";"Sección L: 2 establecimientos";"Sección C: 1 establecimientos";0;0;673;396;106;37;26;32;1;32;70;0;102;3;2;0;0;0;0;0;374;307;31;337;100;936819,98;52604,81;"se";"se";10914,01;21;1;0
"Huelva";"21046";"Lucena del Puerto ";69,3;83;1;63466,4;"37.304305,-6.72934";3015;1596;1419;2483;532;19,4;11,51;30,52;937;"Rumanía";53,68;89;184;40;22;7;0;1;0;1;1045;0;6;4;14;0;2;1;1;0;0;0;989;"Fresa y fresón ";560;"Trigo ";95;969;"Azufaifo, guayabo, Kaki, frambueso, grosellero, moral y otros ";527;"Olivar aceituna de aceite ";333;63;43;5;5;116;1304;0;61;2;35;20;1;0;23;0;"Sección G: 40 establecimientos";"Sección F: 14 establecimientos";"Sección C: 8 establecimientos";"Sección H: 8 establecimientos";"Sección I: 8 establecimientos";0;2;13891;4161;362;152;54;83;38;5140;5009;23;10126;5677;47;12;1465626,4;1694048,14;684,23;1191,31;1400;1182;185;806;1169;7835473,78;3963448,19;4988602,08;1544594,42;15681,88;180;16;0
"Huelva";"21047";"Manzanilla ";39,7;160;1;38226,27;"37.389441,-6.43270";2118;1072;1046;2097;21;13,03;22,14;-12,52;36;"Rumanía";52,78;57;58;16;33;6;0;0;0;1;901;0;0;16;9;0;2;1;1;0;0;0;1915;"Trigo ";56;"Girasol ";735;748;"Olivar aceituna de aceite ";91;"Olivar aceituna de aceite ";400;62;32;4;1;99;1006;0;14;0;12;8;0;0;0;0;"Sección G: 45 establecimientos";"Sección I: 10 establecimientos";"Sección F: 7 establecimientos";"Sección H: 7 establecimientos";"Sección K: 6 establecimientos";0;2;110;0;639;283;51;106;3;281;299;4;576;12;159;86;632197,35;568041,11;2165,06;399,47;1530;1526;112;1270;839;6216760,26;293339,94;608197,73;329444,91;8876,93;133;13;1
"Huelva";"21048";"Marines (Los) ";10;718;1;19152,44;"37.903264,-6.62190";280;139;141;264;16;6,07;33,21;-14,37;3;"se";"se";7;0;2;7;1;0;0;0;1;164;0;0;0;3;0;1;1;1;0;0;0;8;"Patata tardía";2;"-";0;279;"Peral";2;"Azufaifo, guayabo, Kaki, frambueso, grosellero, moral y otros ";218;8;2;3;1;14;194;0;0;0;0;0;0;1;0;9;"Sección I: 5 establecimientos";"Sección G: 3 establecimientos";"Sección Q: 2 establecimientos";"Sección B: 1 establecimientos";"Sección F: 1 establecimientos";0;0;1598;680;140;47;29;34;5;91;121;0;212;6;13;2;4588306,95;3548626,69;1121,84;2495,52;537;469;94;327;163;1769176,17;22154,03;"se";"se";11411,47;17;1;0
"Huelva";"21049";"Minas de Riotinto ";23,3;417;3;30420,6;"37.693864,-6.59507";4070;1959;2111;4070;0;18,01;20,52;-9,74;63;"Bulgaria";25,4;111;84;33;46;9;0;1;1;0;1663;0;0;16;6;0;2;1;1;1;1;1;4;"Patata media estación";2;"-";0;50;"Naranjo ";50;"-";0;109;64;19;13;205;2192;2;25;2;59;56;1;1;39;45;"Sección G: 69 establecimientos";"Sección M: 22 establecimientos";"Sección I: 21 establecimientos";"Sección F: 15 establecimientos";"Sección Q: 13 establecimientos";0;3;18488;5021;1967;862;317;292;20;232;436;49;617;18;1;1;23818434,56;18344389,11;1123,03;12900,41;3086;11;138;2287;1616;24138335,65;651253,57;537390,29;289381,68;15851,71;259;32;0
"Huelva";"21050";"Moguer ";203,5;49;4;69017,37;"37.275086,-6.83561";21302;10548;10754;17623;3679;21,46;10,18;30,3;5599;"Rumanía";35,17;758;1039;271;109;65;0;2;1;1;7764;1;9;45;127;0;6;4;3;1;1;0;2746;"Fresa y fresón ";2450;"Trigo ";42;940;"Azufaifo, guayabo, Kaki, frambueso, grosellero, moral y otros ";357;"Olivar aceituna de aceite ";68;566;412;68;38;1084;8333;8;299;29;212;162;5;4;269;113;"Sección G: 373 establecimientos";"Sección I: 121 establecimientos";"Sección F: 108 establecimientos";"Sección M: 89 establecimientos";"Sección L: 72 establecimientos";0;12;77882;26086;5050;2121;602;727;283;17741;15634;329;33045;19242;265;47;351344,04;315610,25;1191;221,95;13537;2357;1376;5400;8088;89551373,59;3884731,49;7486806,24;5849770,61;13201,37;1529;137;5
"Huelva";"21051";"Nava (La) ";61;419;1;40944,39;"37.963412,-6.74579";296;150;146;274;22;13,51;21,62;2,78;18;"Rumanía";50;11;9;2;2;1;0;1;0;1;126;0;0;4;1;0;1;1;0;0;0;0;9;"Judía verde ";1;"Patata media estación";1;535;"Melocotonero";15;"Olivar aceituna de aceite ";357;5;8;1;1;15;177;0;0;0;0;0;0;0;0;0;"Sección I: 4 establecimientos";"Sección G: 3 establecimientos";"Sección F: 2 establecimientos";"Sección C: 1 establecimientos";"Sección J: 1 establecimientos";0;1;861;431;132;57;28;25;4;82;168;0;250;6;0;0;3243060,01;3052041,04;573,59;2146,3;302;271;39;280;84;825673,61;5849,74;"se";"se";11902,29;24;0;0
"Huelva";"21052";"Nerva ";55,4;330;1;40607,21;"37.696969,-6.54797";5547;2674;2873;5545;2;16,86;21,72;-8,33;121;"Bulgaria";32,23;172;109;49;77;18;0;1;0;1;2236;0;0;20;9;0;2;1;1;1;1;1;6;"Pimiento ";1;"-";0;378;"Naranjo ";374;"Olivar aceituna de aceite ";3;166;80;10;7;263;2611;1;42;1;40;30;1;0;60;0;"Sección G: 119 establecimientos";"Sección I: 32 establecimientos";"Sección F: 21 establecimientos";"Sección M: 16 establecimientos";"Sección C: 14 establecimientos";0;3;18928;6998;1919;857;505;464;18;256;311;23;544;18;2;0;4065468,39;3831775,3;1018,66;2694,64;4127;69;230;3338;2114;25013380,02;795811,32;994633,81;445929,89;12890,14;373;29;1
"Huelva";"21053";"Niebla ";223,6;39;3;118062,32;"37.360185,-6.68252";4004;2022;1982;3912;92;20,95;16,41;1,44;117;"Marruecos";21,37;87;88;36;48;18;0;1;0;1;1518;1;0;20;9;0;2;1;1;0;0;0;2202;"Fresa y fresón ";30;"Girasol ";733;2225;"Olivar aceituna de aceite ";295;"Olivar aceituna de aceite ";1564;112;61;20;11;204;2119;0;235;0;89;35;0;0;0;0;"Sección G: 80 establecimientos";"Sección H: 27 establecimientos";"Sección F: 19 establecimientos";"Sección C: 12 establecimientos";"Sección I: 12 establecimientos";0;3;59099;5516;1443;688;257;248;17;727;2083;73;2734;623;59;5;11194174,9;8470013,95;1056,35;5956,41;2674;2337;124;1955;1498;16580183,77;543053,46;732544,56;332932,17;12142;313;20;1
"Huelva";"21054";"Palma del Condado (La) ";60,4;89;1;35407,18;"37.387761,-6.55382";10618;5320;5298;10592;26;23,78;16,62;8,46;329;"Rumanía";35,56;253;276;111;96;34;1;1;1;0;3627;0;0;40;47;7;7;4;3;1;1;1;3134;"Algodón ";169;"Girasol ";1319;405;"Olivar aceituna de aceite ";37;"Viñedo de uva para vino";148;357;224;39;15;635;4178;1;93;11;122;105;2;1;35;41;"Sección G: 246 establecimientos";"Sección M: 63 establecimientos";"Sección C: 53 establecimientos";"Sección I: 48 establecimientos";"Sección F: 46 establecimientos";0;7;38434;12905;2455;1129;578;587;42;1757;2570;83;4240;156;127;38;29146948,29;27070819,1;2858,66;19037,14;6836;1465;367;3567;3935;48531516,93;1955116,09;1827215,12;2048237,01;13815,02;906;119;0
"Huelva";"21055";"Palos de la Frontera ";49,3;21;4;62213,7;"37.224458,-6.90050";10414;5197;5217;9645;769;24,17;10,63;31,87;1855;"Rumanía";48,79;343;610;141;49;53;0;1;1;0;3206;0;0;5;59;0;4;2;1;1;1;1;819;"Fresa y fresón ";750;"Cebolla ";1;123;"Azufaifo, guayabo, Kaki, frambueso, grosellero, moral y otros ";63;"-";0;257;228;55;46;586;5126;7;231;21;166;124;3;4;116;103;"Sección G: 176 establecimientos";"Sección F: 87 establecimientos";"Sección C: 64 establecimientos";"Sección I: 53 establecimientos";"Sección M: 39 establecimientos";764803;7;1044716;42112;2878;1239;636;571;275;9978;11730;225;21480;11178;78;16;3395938,59;2410674,52;943,05;1695,27;6350;767;911;2583;5123;55197727,15;1577431,42;2520119,16;2066736;11977,75;928;61;2
"Huelva";"21056";"Paterna del Campo ";132,4;177;2;71206,22;"37.419713,-6.40330";3564;1816;1748;3537;27;18,63;21,6;-3,55;45;"Marruecos";42,22;84;50;25;38;10;0;1;0;1;1362;0;0;24;11;0;2;1;1;1;0;0;3919;"Algodón ";125;"Girasol ";1824;1565;"Olivar aceituna de aceite ";110;"Olivar aceituna de aceite ";1051;85;54;2;5;146;1691;2;9;9;37;30;0;0;0;0;"Sección G: 56 establecimientos";"Sección C: 14 establecimientos";"Sección F: 13 establecimientos";"Sección I: 12 establecimientos";"Sección P: 9 establecimientos";0;2;170;112;849;376;95;148;3;702;1106;18;1790;17;238;114;1453982,93;1330118,97;1160,4;935,39;2470;1438;361;1873;1535;12212572,69;457522,88;1008329,67;473427,87;9219,45;190;14;0
